Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE
40acc763-4c28-dff7-f851-b830184a3ca9,1988-07-10,,999-93-4354,S99912098,X12205003X,Mr.,Billy698,Murphy561,,,M,white,nonhispanic,M,Rome  Lazio  IT,576 Kuvalis Ville,Chicago,Illinois,DuPage County,60176,41.765497549902655,-87.55174960872505,43497.25500000001,3349.2250000000004
7805a6fe-14e6-ccb1-239a-3a7a31964dd7,1987-04-12,,999-69-1400,S99999353,X37094282X,Mr.,Lyle846,Raynor401,,,M,white,nonhispanic,M,Rockford  Illinois  US,192 Batz Common,Chicago,Illinois,DuPage County,60631,41.78499421127151,-87.72313709962906,828248.1599999998,336.05999999999995
83527a4d-30f0-8aa0-4896-db37abd4a9f2,1985-08-26,,999-26-2406,S99983411,X39587545X,Mr.,Stevie682,Fadel536,,,M,white,nonhispanic,M,Machesney Park  Illinois  US,213 Sawayn Grove Unit 52,Chicago,Illinois,DuPage County,60018,41.95024707218972,-87.68028979915658,852898.08,0.0
ed0ddad6-6d6f-f76f-d2e7-baf6604b2d36,1969-06-03,,999-31-2158,S99920748,X70839471X,Mrs.,Patrice780,Jaskolski867,,Gerhold939,M,white,nonhispanic,F,Kankakee  Illinois  US,811 Cremin Underpass,Chicago,Illinois,DuPage County,60630,41.95316781591589,-87.8407220944572,1250704.48,0.0
736f32c3-f034-2c48-c204-4625efdd241a,1993-10-08,,999-39-5598,S99933662,X8654879X,Mrs.,Leticia253,Fernández399,,Molina998,M,asian,hispanic,F,Santo Domingo  National District  DO,764 Hackett Spur Suite 33,Chicago,Illinois,DuPage County,60637,41.97415974139439,-87.65907894898852,664162.0399999999,0.0
118c87e3-6683-3e1e-0c0a-91e17fbac031,2001-07-04,,999-68-4886,S99956579,X65269943X,Ms.,Hester117,Balistreri607,,,,white,nonhispanic,F,Harwood Heights  Illinois  US,283 Ferry Port Apt 17,Chicago,Illinois,DuPage County,60622,41.979025029499184,-87.7280019574687,491786.5599999999,0.0
0ddcfd7c-2b84-2510-7edd-0481c1625acb,1999-08-15,,999-91-8098,S99982200,X62325444X,Ms.,Tenesha164,Nikolaus26,,,,white,nonhispanic,F,Cicero  Illinois  US,836 Stroman Frontage road Unit 89,Chicago,Illinois,DuPage County,60661,42.037466810695754,-87.99561212351148,514195.9399999999,0.0
25d3c4bb-0af2-5f53-1b7a-d6b71c55ae14,1959-03-13,,999-75-6354,S99951408,X37895809X,Mrs.,Caroll955,Rowe323,,Weimann465,M,white,nonhispanic,F,Silvis  Illinois  US,734 Crona Plaza,Chicago,Illinois,DuPage County,60622,41.87739653159041,-87.67754206558436,1487158.0,0.0
58ac2482-d1c2-a926-6742-633c011e674a,2002-02-07,,999-24-8483,S99918388,,Ms.,Shirleen968,Parker433,,,,asian,nonhispanic,F,Elgin  Illinois  US,1035 Witting Annex Suite 13,Chicago,Illinois,DuPage County,60641,42.04417246333806,-87.80018358788023,474595.6499999999,614.79
2cdf0574-a5bb-273e-2f98-31771c472973,1959-03-08,,999-78-2417,S99994172,X38490782X,Mr.,Jose871,White193,,,M,white,nonhispanic,M,Roscoe  Illinois  US,417 Langworth Camp,Chicago,Illinois,DuPage County,60611,41.8593105183706,-87.68204113148525,1499687.3,0.0
